ENOLA COFFEE TABLE WHITE,197741A  |  3560232709777,"€44.10
HT",In arrival,https://images.easyrea.com/images/produits/197741A/197741A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'BLANC/BOIS', 'Product dimensions': 'D. 55 x H. 38 cm', 'Product Weight': '6.300 Kg', 'Material': 'MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560232709777'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 18', 'Packing dimensions': '60.00 x 60.00 x 26.50 cm', 'Packing details dimensions': 'L.60.00 x l.60.00 x H.26.50 cm', 'Packing weight': '9.00 kg', 'Volume': '0.0954 m3'}","Description
Collection: Olme design","['https://images.easyrea.com/images/produits/197741A/197741A_0.jpg', 'https://images.easyrea.com/images/produits/197741A/197741A_1.jpg', 'https://images.easyrea.com/images/produits/197741A/197741A.jpg']"
OLBIA COFFEE TABLE,197719  |  3560232688218,"€165.38
HT",In stock,https://images.easyrea.com/images/produits/197719/197719.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'ACACIA / BLANC', 'Product dimensions': 'L. 120 x P. 70 x H. 44,5 cm', 'Product Weight': '22.000 Kg', 'Material': 'MDF E1/ACACIA', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560232688218'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '130.00 x 79.00 x 24.00 cm', 'Packing details dimensions': 'L.130.00 x l.79.00 x H.24.00 cm', 'Packing weight': '28.00 kg', 'Volume': '0.2465 m3'}",,"['https://images.easyrea.com/images/produits/197719/197719_0.jpg', 'https://images.easyrea.com/images/produits/197719/197719_1.jpg', 'https://images.easyrea.com/images/produits/197719/197719.jpg']"
EDÉNA COFFEE TABLE,102411  |  3560238514849,"€71.67
HT",In stock,https://images.easyrea.com/images/produits/102411/102411.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '0', 'Assortment details': '1 ASST TABLE BASSE EDENA', 'Product dimensions': 'L. 115 x P. 65 x H. 32,5 cm', 'Product Weight': '10.600 Kg', 'Material': 'IRON/ACACIA', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560238514849'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 22', 'Packing dimensions': '120.00 x 70.00 x 10.00 cm', 'Packing details dimensions': 'L.120.00 x l.70.00 x H.10.00 cm', 'Packing weight': '16.50 kg', 'Volume': '0.0840 m3'}",,"['https://images.easyrea.com/images/produits/102411/102411_0.jpg', 'https://images.easyrea.com/images/produits/102411/102411.jpg', 'https://easyrea.com/assets/img/empty.svg']"
SIMON 2-DRAWER COFFEE TABLE,179087  |  3560237588414,"€82.69
HT",In stock,https://images.easyrea.com/images/produits/179087/179087.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '1', 'Assortment details': 'PLACAGE FRENE', 'Product dimensions': 'L. 100 x P. 60 x H. 44,5 cm', 'Packing dimensions': 'H. entre étagère : 17 cm', 'Product Weight': '29.850 Kg', 'Material': 'MDF_E1/CONTRE_PLAQUE/FRENE/FER', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '2.20 TTC', 'Gencod': '3560237588414'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 12', 'Packing dimensions': '114.90 x 67.70 x 13.00 cm', 'Packing details dimensions': 'L.114.90 x l.67.70 x H.13.00 cm', 'Packing weight': '32.80 kg', 'Volume': '0.1011 m3'}","Description
Collection: So cosy
Nombre de tiroirs : 2 x L. 43 x P. 29 x H. 8 cm","['https://images.easyrea.com/images/produits/179087/179087_0.jpg', 'https://images.easyrea.com/images/produits/179087/179087_1.jpg', 'https://images.easyrea.com/images/produits/179087/179087_2.jpg', 'https://images.easyrea.com/images/produits/179087/179087.jpg']"
CIERNA COFFEE TABLE,166687  |  3560233811813,"€93.72
HT",In stock,https://images.easyrea.com/images/produits/166687/166687.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'METAL NOIR', 'Product dimensions': 'L. 110 x P. 60 x H. 45 cm', 'Packing dimensions': '1 étagère H. 18.5 cm', 'Product Weight': '14.100 Kg', 'Material': 'FER/SAPIN', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560233811813'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 6', 'Packing dimensions': '115.50 x 32.50 x 66.00 cm', 'Packing details dimensions': 'L.115.50 x l.32.50 x H.66.00 cm', 'Packing weight': '16.40 kg', 'Volume': '0.2477 m3'}","Description
Collection: Wild forest","['https://images.easyrea.com/images/produits/166687/166687_0.jpg', 'https://images.easyrea.com/images/produits/166687/166687_1.jpg', 'https://images.easyrea.com/images/produits/166687/166687_2.jpg', 'https://images.easyrea.com/images/produits/166687/166687_3.jpg', 'https://images.easyrea.com/images/produits/166687/166687_4.jpg', 'https://images.easyrea.com/images/produits/166687/166687.jpg']"
SEVIN COFFEE TABLE WITH 4 FLAP DRAWERS,179056  |  3560237587233,"€110.26
HT",In stock,https://images.easyrea.com/images/produits/179056/179056.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '1', 'Assortment details': 'METAL GRIS', 'Product dimensions': 'L. 110 x P. 60 x H. 47 cm', 'Packing dimensions': '1 étagère H.15 cm', 'Product Weight': '21.900 Kg', 'Material': 'FER', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '2.20 TTC', 'Gencod': '3560237587233'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 6', 'Packing dimensions': '117.00 x 27.00 x 66.00 cm', 'Packing details dimensions': 'L.117.00 x l.27.00 x H.66.00 cm', 'Packing weight': '25.00 kg', 'Volume': '0.2085 m3'}","Description
Nombre de tiroirs : 4 tiroirs clapet","['https://images.easyrea.com/images/produits/179056/179056_0.jpg', 'https://images.easyrea.com/images/produits/179056/179056_1.jpg', 'https://images.easyrea.com/images/produits/179056/179056_2.jpg', 'https://images.easyrea.com/images/produits/179056/179056.jpg']"
SILAS COFFEE TABLE,157175  |  3560238339503,"€137.82
HT",In stock,https://images.easyrea.com/images/produits/157175/157175.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'NATUREL / NOIR', 'Product dimensions': 'L. 118 x P. 71 x H. 34 cm', 'Product Weight': '28.150 Kg', 'Material': 'IRON/MANGO', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403601000', 'ECO MOB': '2.20 TTC', 'Gencod': '3560238339503'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 15', 'Packing dimensions': '112.00 x 75.00 x 12.50 cm', 'Packing details dimensions': 'L.112.00 x l.75.00 x H.12.50 cm', 'Packing weight': '31.00 kg', 'Volume': '0.1050 m3'}","Description
Collection: Botanic factory
Nombre de couverts : NA
Extensible : NA
Pliable : NA
Empilable : NA","['https://images.easyrea.com/images/produits/157175/157175_0.jpg', 'https://images.easyrea.com/images/produits/157175/157175_1.jpg', 'https://images.easyrea.com/images/produits/157175/157175.jpg']"
KEMI ROUND COFFEE TABLE WALNUT,197756A  |  3560232710414,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/197756A/197756A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '0', 'Assortment details': 'METAL NOIR / PLATEAU NOYER', 'Product dimensions': 'D. 63,2 x P. 52 cm', 'Product Weight': '6.400 Kg', 'Material': 'MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560232710414'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 31', 'Packing dimensions': '68.00 x 66.00 x 9.50 cm', 'Packing details dimensions': 'L.68.00 x l.66.00 x H.9.50 cm', 'Packing weight': '8.70 kg', 'Volume': '0.0426 m3'}",,"['https://images.easyrea.com/images/produits/197756A/197756A_0.jpg', 'https://images.easyrea.com/images/produits/197756A/197756A_1.jpg', 'https://images.easyrea.com/images/produits/197756A/197756A.jpg']"
KEMI ROUND COFFEE TABLE BLACK,197756B  |  3560232710438,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/197756B/197756B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'METAL NOIR / PLATEAU NOIR', 'Product dimensions': 'D. 63,2 x P. 52 cm', 'Product Weight': '6.400 Kg', 'Material': 'MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560232710438'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 31', 'Packing dimensions': '68.00 x 66.00 x 9.50 cm', 'Packing details dimensions': 'L.68.00 x l.66.00 x H.9.50 cm', 'Packing weight': '8.70 kg', 'Volume': '0.0426 m3'}",,"['https://images.easyrea.com/images/produits/197756B/197756B_0.jpg', 'https://images.easyrea.com/images/produits/197756B/197756B_1.jpg', 'https://images.easyrea.com/images/produits/197756B/197756B.jpg']"
KEMI 2-TIER COFFEE TABLE WALNUT,197757A  |  3560232710452,"€33.08
HT",In stock,https://images.easyrea.com/images/produits/197757A/197757A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '0', 'Assortment details': 'METAL NOIR / PLATEAU NOYER', 'Product dimensions': 'L. 118 x P. 43,2 x H. 48 cm', 'Product Weight': '6.400 Kg', 'Material': 'MDF E1/IRON', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560232710452'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 30', 'Packing dimensions': '108.00 x 50.00 x 8.00 cm', 'Packing details dimensions': 'L.108.00 x l.50.00 x H.8.00 cm', 'Packing weight': '8.80 kg', 'Volume': '0.0432 m3'}",,"['https://images.easyrea.com/images/produits/197757A/197757A_0.jpg', 'https://images.easyrea.com/images/produits/197757A/197757A_1.jpg', 'https://images.easyrea.com/images/produits/197757A/197757A.jpg']"
KEMI 2-TIER COFFEE TABLE BLACK,197757B  |  3560232710476,"€33.08
HT",In stock,https://images.easyrea.com/images/produits/197757B/197757B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'METAL NOIR / PLATEAU NOIR', 'Product dimensions': 'L. 118 x P. 43,2 x H. 48 cm', 'Product Weight': '6.400 Kg', 'Material': 'MDF E1/IRON', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560232710476'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 30', 'Packing dimensions': '108.00 x 50.00 x 8.00 cm', 'Packing details dimensions': 'L.108.00 x l.50.00 x H.8.00 cm', 'Packing weight': '8.80 kg', 'Volume': '0.0432 m3'}",,"['https://images.easyrea.com/images/produits/197757B/197757B_0.jpg', 'https://images.easyrea.com/images/produits/197757B/197757B_1.jpg', 'https://images.easyrea.com/images/produits/197757B/197757B.jpg']"
SLANO ROUND COFFEE TABLE,197777  |  3560232718052,"€66.16
HT",In arrival,https://images.easyrea.com/images/produits/197777/197777.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'PIED METAL / PLATEAU EFFET BOIS', 'Product dimensions': 'D. 90 x H. 42,5 cm', 'Product Weight': '17.500 Kg', 'Material': 'MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560232718052'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 7', 'Packing dimensions': '101.00 x 100.00 x 10.00 cm', 'Packing details dimensions': 'L.101.00 x l.100.00 x H.10.00 cm', 'Packing weight': '20.50 kg', 'Volume': '0.1010 m3'}",,"['https://images.easyrea.com/images/produits/197777/197777_0.jpg', 'https://images.easyrea.com/images/produits/197777/197777_1.jpg', 'https://images.easyrea.com/images/produits/197777/197777.jpg']"
TEDY 2-DRAWER COFFEE TABLE,185052  |  3560231638238,"€71.67
HT",In stock,https://images.easyrea.com/images/produits/185052/185052.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 110 x P. 60 x H. 48 cm', 'Packing dimensions': 'Hauteur entre étagères : 16 cm', 'Product Weight': '30.750 Kg', 'Material': 'MDF E1/IRON/PART BDE1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME/HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560231638238'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 12', 'Packing dimensions': '118.50 x 66.50 x 15.00 cm', 'Packing details dimensions': 'L.118.50 x l.66.50 x H.15.00 cm', 'Packing weight': '33.00 kg', 'Volume': '0.1182 m3'}","Description
Collection: Sublima
Nombre de tiroirs : 2 x L. 52,7 x P. 23,5 x H. 8 cm","['https://images.easyrea.com/images/produits/185052/185052_0.jpg', 'https://images.easyrea.com/images/produits/185052/185052_1.jpg', 'https://images.easyrea.com/images/produits/185052/185052_2.jpg', 'https://images.easyrea.com/images/produits/185052/185052.jpg']"
KUSHI COFFEE TABLE,166638  |  3560238704912,"€148.84
HT",In stock,https://images.easyrea.com/images/produits/166638/166638.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'VERRE NOIR / MET NOIR', 'Product dimensions': 'D. 90 x H. 37,3 cm', 'Product Weight': '17.500 Kg', 'Material': 'TEMP GLAS/IRON', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560238704912'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 3', 'Packing dimensions': '98.00 x 98.00 x 50.50 cm', 'Packing details dimensions': 'L.98.00 x l.98.00 x H.50.50 cm', 'Packing weight': '24.00 kg', 'Volume': '0.4850 m3'}","Description
Collection: Slow time…
Nombre de couverts : N/A
Extensible : N/A
Pliable : N/A
Empilable : N/A
Nombre de tiroirs : N/A","['https://images.easyrea.com/images/produits/166638/166638_0.jpg', 'https://images.easyrea.com/images/produits/166638/166638.jpg', 'https://easyrea.com/assets/img/empty.svg']"
INÈS COFFEE TABLE METAL,131273  |  3560239271147,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/131273/131273.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Product dimensions': 'D. 65 x H. 39,5 cm', 'Product Weight': '2.900 Kg', 'Material': 'METAL', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '0.26 TTC', 'Gencod': '3560239271147'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 34', 'Packing dimensions': '67.00 x 8.50 x 68.50 cm', 'Packing details dimensions': 'L.67.00 x l.8.50 x H.68.50 cm', 'Packing weight': '4.00 kg', 'Volume': '0.0390 m3'}",,"['https://images.easyrea.com/images/produits/131273/131273_0.jpg', 'https://images.easyrea.com/images/produits/131273/131273_1.jpg', 'https://images.easyrea.com/images/produits/131273/131273.jpg']"
GOTA COFFEE TABLE,185060  |  3560231638917,"€55.13
HT",In arrival,https://images.easyrea.com/images/produits/185060/185060.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 100 x P. 100 x H. 36 cm', 'Product Weight': '10.000 Kg', 'Material': 'STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME/HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560231638917'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 7', 'Packing dimensions': '110.00 x 110.00 x 9.00 cm', 'Packing details dimensions': 'L.110.00 x l.110.00 x H.9.00 cm', 'Packing weight': '11.70 kg', 'Volume': '0.1089 m3'}",,"['https://images.easyrea.com/images/produits/185060/185060_0.jpg', 'https://images.easyrea.com/images/produits/185060/185060_1.jpg', 'https://images.easyrea.com/images/produits/185060/185060.jpg']"
ALDIR COFFEE TABLE METAL AND GLASS,194647  |  3560232605567,"€44.10
HT",In stock,https://images.easyrea.com/images/produits/194647/194647.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'VERRE TREMPE / METAL NOIR', 'Product dimensions': 'L. 90 x P. 60 x H. 45 cm', 'Packing dimensions': 'Hauteur étagère : 24 cm', 'Product Weight': '10.000 Kg', 'Material': 'STEEL/TEMP GLAS', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560232605567'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 15', 'Packing dimensions': '100.00 x 70.00 x 14.00 cm', 'Packing details dimensions': 'L.100.00 x l.70.00 x H.14.00 cm', 'Packing weight': '11.80 kg', 'Volume': '0.0980 m3'}","Description
Extensible : Non","['https://images.easyrea.com/images/produits/194647/194647_0.jpg', 'https://images.easyrea.com/images/produits/194647/194647.jpg', 'https://easyrea.com/assets/img/empty.svg']"
HAJA COFFEE TABLE IVORY METAL,197760B  |  3560232710612,"€66.16
HT",In stock,https://images.easyrea.com/images/produits/197760B/197760B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'METAL IVOIRE', 'Product dimensions': 'L. 100 x P. 50 x H. 45 cm', 'Product Weight': '13.000 Kg', 'Material': 'STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560232710612'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 26', 'Packing dimensions': '111.50 x 58.00 x 9.00 cm', 'Packing details dimensions': 'L.111.50 x l.58.00 x H.9.00 cm', 'Packing weight': '13.00 kg', 'Volume': '0.0582 m3'}",,"['https://images.easyrea.com/images/produits/197760B/197760B_0.jpg', 'https://images.easyrea.com/images/produits/197760B/197760B_1.jpg', 'https://images.easyrea.com/images/produits/197760B/197760B.jpg']"
BARIS CHRONO COFFEE TABLE,157157  |  3560238338087,"€110.26
HT",In stock,https://images.easyrea.com/images/produits/157157/157157.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'BOIS', 'Product dimensions': 'D. 95 x H. 47 cm', 'Product Weight': '24.030 Kg', 'Material': 'TEMP GLAS/METAL/STEEL', 'Assembly': 'A monter soi-même', 'Battery': 'Fonctionne à pile, Horloge 1 x LR6 - AA - 1,5V non incluses', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '2.20 TTC', 'Gencod': '3560238338087'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 5', 'Packing dimensions': '98.50 x 15.00 x 98.00 cm', 'Packing details dimensions': 'L.98.50 x l.15.00 x H.98.00 cm', 'Packing weight': '27.00 kg', 'Volume': '0.1448 m3'}","Description
Nombre de couverts : /
Extensible : /
Pliable : /
Empilable : /","['https://images.easyrea.com/images/produits/157157/157157_0.jpg', 'https://images.easyrea.com/images/produits/157157/157157_1.jpg', 'https://images.easyrea.com/images/produits/157157/157157.jpg']"
ARTIFICE COFFEE TABLE GOLD,179156  |  3560237595399,"€82.69
HT",In arrival,https://images.easyrea.com/images/produits/179156/179156.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Or', 'Assortment number': '0', 'Assortment details': 'DORE', 'Product dimensions': 'D. 71 x H. 41 cm', 'Product Weight': '10.500 Kg', 'Material': 'STEEL/GLASS', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560237595399'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '78.00 x 54.00 x 79.00 cm', 'Packing details dimensions': 'L.78.00 x l.54.00 x H.79.00 cm', 'Packing weight': '14.00 kg', 'Volume': '0.3327 m3'}",,"['https://images.easyrea.com/images/produits/179156/179156_0.jpg', 'https://images.easyrea.com/images/produits/179156/179156.jpg', 'https://easyrea.com/assets/img/empty.svg']"
SIWAN COFFEE TABLE,179018  |  3560237556352,"€93.72
HT",In stock,https://images.easyrea.com/images/produits/179018/179018.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '1', 'Assortment details': 'MANGUIER', 'Product dimensions': 'D. 70 x H. 36 cm', 'Product Weight': '5.450 Kg', 'Material': 'MANGUIER/FER', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560237556352'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 19', 'Packing dimensions': '77.50 x 15.50 x 77.00 cm', 'Packing details dimensions': 'L.77.50 x l.15.50 x H.77.00 cm', 'Packing weight': '9.10 kg', 'Volume': '0.0925 m3'}","Description
Collection: Vintage vibes","['https://images.easyrea.com/images/produits/179018/179018_0.jpg', 'https://images.easyrea.com/images/produits/179018/179018.jpg', 'https://easyrea.com/assets/img/empty.svg']"
YOHO COFFEE TABLE,166739  |  3560233812872,"€165.38
HT",In stock,https://images.easyrea.com/images/produits/166739/166739.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'TOP VERRE / BAS METAL', 'Product dimensions': 'D. 90 x H. 40 cm', 'Packing dimensions': 'H. étagère : 18 cm', 'Product Weight': '31.000 Kg', 'Material': 'STEEL/GLASS', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560233812872'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '99.00 x 99.00 x 48.00 cm', 'Packing details dimensions': 'L.99.00 x l.99.00 x H.48.00 cm', 'Packing weight': '41.50 kg', 'Volume': '0.4704 m3'}","Description
Collection: Hôtel club
Nombre de couverts : /
Extensible : /
Pliable : /
Empilable : /
Nombre de tiroirs : /","['https://images.easyrea.com/images/produits/166739/166739_0.jpg', 'https://images.easyrea.com/images/produits/166739/166739.jpg', 'https://easyrea.com/assets/img/empty.svg']"
NETA COFFEE TABLE NATURAL RATTAN,185087  |  3560231645946,"€66.16
HT",In stock,https://images.easyrea.com/images/produits/185087/185087.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'ROTIN', 'Product dimensions': 'D. 74 x H. 40 cm', 'Product Weight': '3.000 Kg', 'Material': 'RATTAN', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403830090', 'ECO MOB': '0.44 TTC', 'Gencod': '3560231645946'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 6', 'Packing dimensions': '75.00 x 75.00 x 41.00 cm', 'Packing details dimensions': 'L.75.00 x l.75.00 x H.41.00 cm', 'Packing weight': '5.50 kg', 'Volume': '0.2306 m3'}","Description
Collection: Sieste à Loumarin
Nombre de couverts : /
Extensible : /
Pliable : /
Empilable : /
Nombre de tiroirs : /","['https://images.easyrea.com/images/produits/185087/185087_0.jpg', 'https://images.easyrea.com/images/produits/185087/185087.jpg', 'https://easyrea.com/assets/img/empty.svg']"
FARAH COFFEE TABLE RATTAN,166652  |  3560238706916,"€137.82
HT",In stock,https://images.easyrea.com/images/produits/166652/166652.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'NATUREL', 'Product dimensions': 'D. 91 x H. 51 cm', 'Packing dimensions': 'Hauteur étagère : 25,5 cm', 'Product Weight': '11.200 Kg', 'Material': 'RATTAN/TEMP GLAS', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403830090', 'ECO MOB': '2.80 TTC', 'Gencod': '3560238706916'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 8', 'Packing dimensions': 'Multi-colis', 'Packing details dimensions': 'Colis 1 L.92.00 x l.92.00 x H.52.00 cm, Colis 2 L.84.70 x l.85.00 x H.22.00 cm', 'Packing weight': '5.30 kg', 'Volume': '0.4401 m3'}","Description
Collection: Palm cocktail","['https://images.easyrea.com/images/produits/166652/166652_0.jpg', 'https://images.easyrea.com/images/produits/166652/166652_1.jpg', 'https://images.easyrea.com/images/produits/166652/166652.jpg']"
