TAHO CHAIR BLACK PP,157268I  |  3560232727993,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/157268I/157268I.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 52 x P. 46 x H. 86 cm', 'Packing dimensions': ""Hauteur d'assise : 46 cm"", 'Product Weight': '3.300 Kg', 'Material': 'PP/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401800000', 'ECO MOB': '0.55 TTC', 'Gencod': '3560232727993'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '6 / 1 / 42', 'Packing dimensions': '68.00 x 46.00 x 63.00 cm', 'Packing details dimensions': 'L.68.00 x l.46.00 x H.63.00 cm', 'Packing weight': '23.00 kg', 'Volume': '0.1971 m3'}","Description
Tissu déhoussable : N/A
Pliable : NON
Empilable : NON"
TAHO CHAIR NAVY PP,157268J  |  3560232728037,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/157268J/157268J.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu Navy', 'Assortment number': '0', 'Assortment details': 'NAVY', 'Product dimensions': 'L. 52 x P. 46 x H. 86 cm', 'Packing dimensions': ""Hauteur d'assise : 46 cm"", 'Product Weight': '3.300 Kg', 'Material': 'PP/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401800000', 'ECO MOB': '0.55 TTC', 'Gencod': '3560232728037'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '6 / 1 / 42', 'Packing dimensions': '68.00 x 46.00 x 63.00 cm', 'Packing details dimensions': 'L.68.00 x l.46.00 x H.63.00 cm', 'Packing weight': '22.80 kg', 'Volume': '0.1971 m3'}","Description
Tissu déhoussable : N/A
Pliable : NON
Empilable : NON"
TAHO CHAIR OCHRE PP,157268K  |  3560232728075,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/157268K/157268K.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Ocre', 'Assortment number': '0', 'Assortment details': 'JAUNE OCRE', 'Product dimensions': 'L. 52 x P. 46 x H. 86 cm', 'Packing dimensions': ""Hauteur d'assise : 46 cm"", 'Product Weight': '3.300 Kg', 'Material': 'PP/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401800000', 'ECO MOB': '0.55 TTC', 'Gencod': '3560232728075'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '6 / 1 / 42', 'Packing dimensions': '68.00 x 46.00 x 63.00 cm', 'Packing details dimensions': 'L.68.00 x l.46.00 x H.63.00 cm', 'Packing weight': '22.80 kg', 'Volume': '0.1971 m3'}","Description
Tissu déhoussable : N/A
Pliable : NON
Empilable : NON"
TAHO CHAIR PET TRANSPARENT,157267  |  3560238651957,"€27.57
HT",In stock,https://images.easyrea.com/images/produits/157267/157267.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Transparent', 'Assortment number': '0', 'Assortment details': 'TRANSPARENT', 'Product dimensions': 'L. 47 x P. 53 x H. 83 cm', 'Packing dimensions': ""Hauteur d'assise : 44 cm"", 'Product Weight': '4.000 Kg', 'Material': 'STEEL/PET', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9401800000', 'ECO MOB': '0.55 TTC', 'Gencod': '3560238651957'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '65.00 x 49.00 x 57.00 cm', 'Packing details dimensions': 'L.65.00 x l.49.00 x H.57.00 cm', 'Packing weight': '18.00 kg', 'Volume': '0.1815 m3'}","Description
Tissu déhoussable : N/A
Pliable : NON
Empilable : NON"
TYKA CHAIR POLYESTER WITH GREY METAL LEGS,131255A  |  3560239259596,"€22.06
HT",In stock,https://images.easyrea.com/images/produits/131255A/131255A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': ""hauteur d'assise : 48 cm Profondeur assise : 38 cm"", 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560239259596'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '19.50 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : /
Pliable : /
Empilable : /"
TYKA CHAIR POLYESTER WITH YELLOW METAL LEGS,131255B  |  3560239259602,"€22.06
HT",In stock,https://images.easyrea.com/images/produits/131255B/131255B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Jaune', 'Assortment number': '0', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': ""hauteur d'assise : 48 cm Profondeur assise : 38 cm"", 'Product Weight': '4.300 Kg', 'Material': 'IRON/PLYWOODE1/POLYESTER', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560239259602'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '19.50 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : /
Pliable : /
Empilable : /"
TYKA CHAIR POLYESTER WITH BLACK METAL LEGS,131255C  |  3560239259619,"€22.06
HT",In stock,https://images.easyrea.com/images/produits/131255C/131255C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': ""hauteur d'assise : 48 cm Profondeur assise : 38 cm"", 'Product Weight': '4.300 Kg', 'Material': 'IRON/PLYWOODE1/POLYESTER', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560239259619'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '19.50 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : /
Pliable : /
Empilable : /"
TYKA CHAIR POLYESTER WITH NAVY METAL LEGS,131255D  |  3560239269373,"€22.06
HT",In stock,https://images.easyrea.com/images/produits/131255D/131255D.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu Foncé', 'Assortment number': '0', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': ""hauteur d'assise : 48 cm Profondeur assise : 38 cm"", 'Product Weight': '4.300 Kg', 'Material': 'IRON/PLYWOODE1/POLYESTER', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560239269373'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '19.50 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : /
Pliable : /
Empilable : /"
TYKA CHAIR BLACK VELVET GOLD AND BLACK METAL LEGS,166773A  |  3560233813305,"€24.81
HT",In stock,https://images.easyrea.com/images/produits/166773A/166773A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'VELOURS NOIR / PIEDS NOIR ET GOLD', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm / Profondeur assise : 38 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560233813305'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '20.00 kg', 'Volume': '0.1887 m3'}","Description
Collection: To feel good
Tissu déhoussable : NON
Pliable : /
Empilable : /"
ROKA CHAIR WITH DARK GREY IMITATION BEECH LEGS,140295A  |  3560238974780,"€22.06
HT",In stock,https://images.easyrea.com/images/produits/140295A/140295A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris Foncé', 'Assortment number': '0', 'Assortment details': 'Gris Foncé', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm Profondeur assise : 38 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560238974780'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '20.00 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : /
Empilable : /"
ROKA CHAIR WITH LIGHT GREY IMITATION BEECH LEGS,140295C  |  3560238974803,"€22.06
HT",In stock,https://images.easyrea.com/images/produits/140295C/140295C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris Perle', 'Assortment number': '0', 'Assortment details': 'GRIS CLAIR', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm Profondeur assise : 38 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560238974803'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '20.00 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : /
Empilable : /"
ROKA CHAIR WITH TAUPE IMITATION BEECH LEGS,140295D  |  3560238974810,"€22.06
HT",In stock,https://images.easyrea.com/images/produits/140295D/140295D.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Taupe', 'Assortment number': '0', 'Assortment details': 'TAUPE', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm Profondeur assise : 38 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560238974810'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '20.00 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : /
Empilable : /"
ROKA VELVET CHAIR WITH TEAL IMITATION BEECH LEGS,140295H  |  3560238337820,"€22.06
HT",In stock,https://images.easyrea.com/images/produits/140295H/140295H.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu Canard', 'Assortment number': '0', 'Assortment details': 'CANARD', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm Profondeur assise : 38 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560238337820'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '19.50 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : /
Empilable : /"
ROKA VELVET CHAIR WITH GREY IMITATION BEECH LEGS,140295J  |  3560238337844,"€22.06
HT",In stock,https://images.easyrea.com/images/produits/140295J/140295J.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Assortment details': 'GRIS FONCE', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm Profondeur assise : 38 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560238337844'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '19.50 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : /
Empilable : /"
ROKA BOUCLÉ CHAIR WHITE WALNUT-EFFECT LEGS,185104  |  3560231650407,"€27.50
HT",In stock,https://images.easyrea.com/images/produits/185104/185104.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'BLANC', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560231650407'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '20.20 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
ROKA VELVET CHAIR IVORY WALNUT-EFFECT LEGS,185105A  |  3560231650421,"€24.81
HT",In stock,https://images.easyrea.com/images/produits/185105A/185105A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Ivoire', 'Assortment number': '0', 'Assortment details': 'IVOIRE', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560231650421'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '20.20 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
ROKA VELVET CHAIR SLATE GREY WALNUT-EFFECT LEGS,185105B  |  3560231650483,"€24.81
HT",In stock,https://images.easyrea.com/images/produits/185105B/185105B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris Foncé', 'Assortment number': '0', 'Assortment details': 'ARDOISE', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560231650483'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '20.20 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
ROKA VELVET CHAIR CELADON WALNUT-EFFECT LEGS,185105C  |  3560231650469,"€24.81
HT",In stock,https://images.easyrea.com/images/produits/185105C/185105C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Vert Céladon', 'Assortment number': '0', 'Assortment details': 'CELADON', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560231650469'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '20.20 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
ROKA VELVET CHAIR TERRACOTTA WALNUT-EFFECT LEGS,185105D  |  3560231650445,"€24.81
HT",In arrival,https://images.easyrea.com/images/produits/185105D/185105D.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Terracotta', 'Assortment number': '0', 'Assortment details': 'TERRACOTA', 'Product dimensions': 'L. 45 x P. 51 x H. 87 cm', 'Packing dimensions': 'Hauteur assise : 48 cm', 'Product Weight': '4.500 Kg', 'Material': 'STEEL/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560231650445'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '61.50 x 46.50 x 66.00 cm', 'Packing details dimensions': 'L.61.50 x l.46.50 x H.66.00 cm', 'Packing weight': '20.20 kg', 'Volume': '0.1887 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
SLANO CHAIR BLACK LEGS BLACK VELVET,184908A  |  3560231550035,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/184908A/184908A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 54 x P. 52 x H. 84 cm', 'Packing dimensions': 'Hauteur assise : 47 cm', 'Product Weight': '5.360 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231550035'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '73.00 x 58.00 x 51.50 cm', 'Packing details dimensions': 'L.73.00 x l.58.00 x H.51.50 cm', 'Packing weight': '25.90 kg', 'Volume': '0.2181 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
SLANO CHAIR BLACK LEGS INK BLUE VELVET,184908B  |  3560231550042,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/184908B/184908B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu Encre', 'Assortment number': '0', 'Assortment details': 'BLEU ENCRE', 'Product dimensions': 'L. 84 x P. 54 x H. 52 cm', 'Packing dimensions': 'Hauteur assise : 47 cm', 'Product Weight': '5.360 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231550042'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '73.00 x 58.00 x 51.50 cm', 'Packing details dimensions': 'L.73.00 x l.58.00 x H.51.50 cm', 'Packing weight': '25.90 kg', 'Volume': '0.2181 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
SLANO CHAIR BLACK LEGS OCHRE VELVET,184908C  |  3560231550059,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/184908C/184908C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Ocre', 'Assortment number': '0', 'Assortment details': 'JAUNE OCRE', 'Product dimensions': 'L. 54 x P. 52 x H. 84 cm', 'Packing dimensions': 'Hauteur assise : 47 cm', 'Product Weight': '5.360 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231550059'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '73.00 x 58.00 x 51.50 cm', 'Packing details dimensions': 'L.73.00 x l.58.00 x H.51.50 cm', 'Packing weight': '25.90 kg', 'Volume': '0.2181 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
SLANO CHAIR BLACK LEGS GREY VELVET,184908D  |  3560231550066,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/184908D/184908D.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Assortment details': 'GRIS SOURIS', 'Product dimensions': 'L. 54 x P. 52 x H. 84 cm', 'Packing dimensions': 'Hauteur assise : 47 cm', 'Product Weight': '5.360 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231550066'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '73.00 x 58.00 x 51.50 cm', 'Packing details dimensions': 'L.73.00 x l.58.00 x H.51.50 cm', 'Packing weight': '25.90 kg', 'Volume': '0.2181 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
SLANO CHAIR BLACK LEGS BLACK AND WHITE VELVET,184908E  |  3560231550073,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/184908E/184908E.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir & Blanc', 'Assortment number': '0', 'Assortment details': 'NOIR PIED DE POULE', 'Product dimensions': 'L. 54 x P. 52 x H. 84 cm', 'Packing dimensions': 'Hauteur assise : 47 cm', 'Product Weight': '5.360 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231550073'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '73.00 x 58.00 x 51.50 cm', 'Packing details dimensions': 'L.73.00 x l.58.00 x H.51.50 cm', 'Packing weight': '25.90 kg', 'Volume': '0.2181 m3'}","Description
Collection: Sublima
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
SLANO CHAIR BEECH-EFFECT LEGS TAUPE VELVET,184909A  |  3560231550080,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/184909A/184909A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Taupe', 'Assortment number': '0', 'Assortment details': 'TAUPE', 'Product dimensions': 'L. 54 x P. 52 x H. 84 cm', 'Packing dimensions': 'Hauteur assise : 47 cm', 'Product Weight': '5.360 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231550080'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '73.00 x 58.00 x 51.50 cm', 'Packing details dimensions': 'L.73.00 x l.58.00 x H.51.50 cm', 'Packing weight': '26.00 kg', 'Volume': '0.2181 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
SLANO CHAIR BEECH-EFFECT LEGS CELADON VELVET,184909B  |  3560231550097,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/184909B/184909B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Vert Céladon', 'Assortment number': '0', 'Assortment details': 'VERT CELADON', 'Product dimensions': 'L. 54 x P. 52 x H. 84 cm', 'Packing dimensions': 'Hauteur assise : 47 cm', 'Product Weight': '5.360 Kg', 'Material': 'PLYWOODE1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '1.80 TTC', 'Gencod': '3560231550097'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 24', 'Packing dimensions': '73.00 x 58.00 x 51.50 cm', 'Packing details dimensions': 'L.73.00 x l.58.00 x H.51.50 cm', 'Packing weight': '26.00 kg', 'Volume': '0.2181 m3'}","Description
Tissu déhoussable : NON
Pliable : NON
Empilable : NON"
